Index,id,name,summary,space,description,neighborhood_overview,transit,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,zipcode,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,_61,_62,Breakfast,Essentials,_65,_66,Gym,_68,Internet,Kitchen,_71,_72,Pool,_74,_75,_76,_77,TV,_79
2813,8106263,302 Modern Studio on Capitol Hill,"This is a modern fully-furnished studio apartment in a brand new building on Capitol Hill. At Roy Street Commons you can enjoy your complete privacy and mingle with our other guests in our common areas, when it suits you.","This is a fully-furnished studio designed for one person, but the vast majority of couples who have stayed with us find the intimate space cozy. The unit is compact and the bathroom is separated from the rest of the studio by a curtain. Your completely private studio space includes the following: Closet Shelves Desk Lamp Full Sized Bed Refrigerator Microwave Sink Toilet Shower Central Air","This is a modern fully-furnished studio apartment in a brand new building on Capitol Hill. At Roy Street Commons you can enjoy your complete privacy and mingle with our other guests in our common areas, when it suits you. This is a fully-furnished studio designed for one person, but the vast majority of couples who have stayed with us find the intimate space cozy. The unit is compact and the bathroom is separated from the rest of the studio by a curtain. Your completely private studio space includes the following: Closet Shelves Desk Lamp Full Sized Bed Refrigerator Microwave Sink Toilet Shower Central Air You also have access to a common area, which includes the following amenities: Rooftop Deck with 360 degree views Fully-Equipped Kitchen Laundry Facilities Dishwasher Iron & Ironing Board Cable Television 100Mbps Wi-Fi Central Air As we value your time and privacy, we offer 24-hour check-in. The process is seamless and doesn't require any scheduling. On the morning of the day of your","Close to downtown, Capitol Hill is one of Seattle's prettiest and most-admired neighborhoods.","It's a short walk to Broadway and just a bit longer to downtown. 15th Ave, 3 blocks away, has many trendy cafes and restaurants. There is a Pronto bike share 100 yards away.  There is a bus stop for downtown 300 yards away.",42537846,25/8/2015,within an hour,99%,100%,f,Capitol Hill,17.0,17.0,"['email', 'phone', 'reviews', 'manual_offline']",t,"12th Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,98102,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,TV|||Cable TV|||Internet|||Wireless Internet|||Kitchen|||Buzzer/Wireless Intercom|||Heating|||Suitable for Events|||Washer|||Dryer|||Smoke Detector|||Carbon Monoxide Detector|||First Aid Kit|||Fire Extinguisher|||Essentials|||Shampoo|||Lock on Bedroom Door|||24-Hour Check-in|||Hangers|||Hair Dryer|||Iron|||Laptop Friendly Workspace,69.0,25.0,1,0.0,1,1125,2 weeks ago,t,3,31,61,336,0,10/5/2015,28/12/2015,94.0,10.0,10.0,10.0,10.0,10.0,9.0,t,moderate,f,f,15,2.38,True,False,False,True,False,False,False,False,True,True,True,False,False,True,True,False,True,True,True
2814,1204142,Charming and cozy on Capitol Hill!,"This is a modern fully-furnished studio apartment in a brand new building on Capitol Hill. At Roy Street Commons you can enjoy your complete privacy and mingle with our other guests in our common areas, when it suits you.","Welcome to your perfect Seattle home-away-from home, perfect for a quick getaway or a longer stay! Located in a stunning and exquisitely maintained turn-of-the-century building just one block off of the endless shops, restaurants, nightlife, and coffee shops on Broadway, in the heart of Capitol Hill. Be in the center of everything that's fabulous about Seattle, while still enjoying the quiet tree-lined serenity of our lovely block, in a place that has charm in spades. Our hip, cozy, clean, quiet, and charming apartment features hardwood floors, beautiful high beamed ceilings, gorgeous antique woodworking, HUGE clawfoot tub, walls of large windows with tons of light, deluxe organic latex queen sized bed... the works. It's a real showstopper, people usually gasp when they walk in!  Our place offers a full kitchen with fridge, gas stove, toaster, blender, and juicer. There is a large living room with a cute dining nook, all furnished in stylish vintage and mid-century furniture. You'll sl","Welcome to your perfect Seattle home-away-from home, perfect for a quick getaway or a longer stay! Located in a stunning and exquisitely maintained turn-of-the-century building just one block off of the endless shops, restaurants, nightlife, and coffee shops on Broadway, in the heart of Capitol Hill. Be in the center of everything that's fabulous about Seattle, while still enjoying the quiet tree-lined serenity of our lovely block, in a place that has charm in spades. Our hip, cozy, clean, quiet, and charming apartment features hardwood floors, beautiful high beamed ceilings, gorgeous antique woodworking, HUGE clawfoot tub, walls of large windows with tons of light, deluxe organic latex queen sized bed... the works. It's a real showstopper, people usually gasp when they walk in!  Our place offers a full kitchen with fridge, gas stove, toaster, blender, and juicer. There is a large living room with a cute dining nook, all furnished in stylish vintage and mid-century furniture. You'll sl","Close to downtown, Capitol Hill is one of Seattle's prettiest and most-admired neighborhoods.","It's a short walk to Broadway and just a bit longer to downtown. 15th Ave, 3 blocks away, has many trendy cafes and restaurants. There is a Pronto bike share 100 yards away.  There is a bus stop for downtown 300 yards away.",3896863,17/10/2012,within a few hours,53%,100%,f,Capitol Hill,2.0,2.0,"['email', 'phone', 'manual_online', 'facebook', 'reviews', 'manual_offline', 'sent_id']",t,"10th Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,98102,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,Internet|||Wireless Internet|||Kitchen|||Breakfast|||Heating|||Washer|||Dryer|||Smoke Detector|||Carbon Monoxide Detector|||Essentials,138.0,50.0,2,0.0,2,200,today,t,5,25,55,288,96,2/6/2013,28/10/2015,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,moderate,t,t,1,3.04,False,False,True,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True
2815,6769696,L-tryptophan on your Trip-To-Fam?,Enjoy your annual L-tryptophan snooze in this quiet yet ultra central luxury home on Capital Hill.,"This 2800 sq/ft 3 bedroom 2 bath house is too big for just me.  Being a business traveler myself, I know how much nicer it would be to have a beautiful home to stay in rather than a hotel.  I've decided to open up one of my rooms for just that reason.   The house is perfect for work travelers who come to Seattle, (South Lake Union) regularly.   It's a beautiful house with all the amenities that you work as hard as you do in order to have in your own home.  You deserve to enjoy that same thing while you're away.  Don't you think?","Enjoy your annual L-tryptophan snooze in this quiet yet ultra central luxury home on Capital Hill. This 2800 sq/ft 3 bedroom 2 bath house is too big for just me.  Being a business traveler myself, I know how much nicer it would be to have a beautiful home to stay in rather than a hotel.  I've decided to open up one of my rooms for just that reason.   The house is perfect for work travelers who come to Seattle, (South Lake Union) regularly.   It's a beautiful house with all the amenities that you work as hard as you do in order to have in your own home.  You deserve to enjoy that same thing while you're away.  Don't you think? I've equipped the house with brand new mobile app controls.  So, in a way, you already have all the hardware you need to enter the property.   When you reserve with me, I will point you to the app you need to download.  Then I will show you how to create your login to the app.  From there, I will provision proprietary credentials that are created for your use only","1 Mile from Amazon campus in South Lake Union.  2 blocks past the north end of Broadway Ave on Capital Hill in downtown Seattle.  Exceptional life style that combines the fun and ease of an urban neighborhood, where walking to restaurants, boutiques amidst the mixture of ages, cultures, personalities and ways of life meets the peace and quiet of the suburban house.","Doesn't get any easier than here.  Walk, Bus, taxi, Uber, drive, tuck-and-roll... if you can find someplace easier than here, I'll give you a dollar.",35444474,10/6/2015,within a few hours,53%,100%,f,Capitol Hill,1.0,1.0,"['phone', 'facebook']",f,"10th Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,98102,t,House,Private room,2,1.0,1.0,1.0,Real Bed,TV|||Cable TV|||Internet|||Wireless Internet|||Air Conditioning|||Kitchen|||Free Parking on Premises|||Hot Tub|||Indoor Fireplace|||Buzzer/Wireless Intercom|||Heating|||Suitable for Events|||Washer|||Dryer|||Smoke Detector|||Essentials|||Shampoo,138.0,35.0,1,35.0,2,5,3 months ago,t,21,43,63,338,0,2/6/2013,28/10/2015,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,strict,f,f,1,3.04,False,False,False,True,False,True,False,True,True,True,True,False,False,True,True,False,True,True,True
2816,6118291,Woodland Room,"Comfortable second-floor bedroom in a lovely northern Capitol Hill home.  Located on a quiet, residential street just blocks away from coffee shops, dining, nightlife and transit. Walking distance to South Lake Union, easy access to downtown.","This room has has south-facing windows, a full bed, closet, drawers for clothes, and reading corner. Decorated with items collected from our travels, it is cosy and eclectic and the windows have a peaceful view of a neighboring wooded garden area (lending the name).  The shared bathroom is just outside your door. Our home was built in 1906 and has a wonderfully large, shaded porch and a spacious communal living space with a recently renovated kitchen.  An unpretentious retreat in a busy Seattle neighborhood.","Comfortable second-floor bedroom in a lovely northern Capitol Hill home.  Located on a quiet, residential street just blocks away from coffee shops, dining, nightlife and transit. Walking distance to South Lake Union, easy access to downtown. This room has has south-facing windows, a full bed, closet, drawers for clothes, and reading corner. Decorated with items collected from our travels, it is cosy and eclectic and the windows have a peaceful view of a neighboring wooded garden area (lending the name).  The shared bathroom is just outside your door. Our home was built in 1906 and has a wonderfully large, shaded porch and a spacious communal living space with a recently renovated kitchen.  An unpretentious retreat in a busy Seattle neighborhood. Keypad entrance for easy access, and the bedrooms and bathroom are up the stairs just by the front door.  An additional shared bathroom is located downstairs.  Free Wifi.  Guests are welcome to use the kitchen for cooking (no meat, please, tho","Northern Capitol Hill is a wonderful mix of residential neighborhood, bustling commercial strips and wonderful parks. Explore the Second Thursday neighborhood art walk, or swing by Joe Bar or Vivace for a cup of coffee on your way to the local Sunday morning farmer's market.  We recommend walking up to nearby Volunteer Park for an amazing view of the city and some of the best picnic spots you'll find.","We bike and walk, by preference, and are happy to provide recommendations about how to best explore the city.  Our location offers the benefits of urban density, with a Walk Score of 93, a Transit Score 71 and a Bike Score of 83.  There is a Pronto bike share station two blocks away. Street parking is available, though can occasionally be a bit tight.",8977034,21/9/2013,within an hour,100%,100%,t,Capitol Hill,3.0,3.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,"Boylston Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,98102,t,House,Private room,2,2.0,1.0,1.0,Real Bed,Wireless Internet|||Kitchen|||Heating|||Smoke Detector|||Carbon Monoxide Detector|||First Aid Kit|||Safety Card|||Fire Extinguisher|||Essentials|||Shampoo,95.0,20.0,2,20.0,1,1125,yesterday,t,14,44,73,73,46,1/5/2015,21/12/2015,97.0,10.0,10.0,10.0,10.0,10.0,10.0,t,moderate,f,f,2,5.54,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True
2817,5593981,Breathtaking view From Capitol Hill,"One bedroom one bathroom updated Lake Union view condo in Capitol hill. Updated unit includes all stainless steel appliances, granite counters, heated travetine floors in bathroom. Maple hardwoods, washer/dryer, Internet, television, and more.",I have a cat and I usually leave her she keeps to herself and no other guests have ever complained.,"One bedroom one bathroom updated Lake Union view condo in Capitol hill. Updated unit includes all stainless steel appliances, granite counters, heated travetine floors in bathroom. Maple hardwoods, washer/dryer, Internet, television, and more. I have a cat and I usually leave her she keeps to herself and no other guests have ever complained. Capitol Hill is the best in the city.  You are walking distance to bars, restaurants and shopping. Uber, Lyft and the bus.... and your 2 feet:)","Capitol Hill is the best in the city.  You are walking distance to bars, restaurants and shopping.","Uber, Lyft and the bus.... and your 2 feet:)",16685525,11/6/2014,within an hour,100%,100%,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews']",f,"Melrose Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,98102,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,TV|||Cable TV|||Internet|||Wireless Internet|||Kitchen|||Gym|||Pets live on this property|||Cat(s)|||Elevator in Building|||Indoor Fireplace|||Buzzer/Wireless Intercom|||Heating|||Washer|||Dryer|||Smoke Detector|||Shampoo,145.0,20.0,2,50.0,3,7,6 weeks ago,t,0,0,9,65,0,1/5/2015,21/12/2015,97.0,10.0,10.0,10.0,10.0,10.0,10.0,t,flexible,f,f,1,5.54,False,True,False,True,False,False,True,False,True,True,True,True,False,True,True,False,False,True,True
2818,9970805,Spacious shared space in Capitol Hl,"Super comfy, folds flat, real mattress in a large, sunny room with interesting international decor. Perfectly located in Capitol Hill with easy access to other parts of the city. Linens included.",I have a cat and I usually leave her she keeps to herself and no other guests have ever complained.,"Super comfy, folds flat, real mattress in a large, sunny room with interesting international decor. Perfectly located in Capitol Hill with easy access to other parts of the city. Linens included.","Capitol Hill is the best in the city.  You are walking distance to bars, restaurants and shopping.","Uber, Lyft and the bus.... and your 2 feet:)",807116,11/7/2011,within a day,80%,100%,f,Capitol Hill,3.0,3.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,"12th Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,98102,t,Apartment,Shared room,6,1.0,1.0,3.0,Real Bed,Internet|||Wireless Internet|||Kitchen|||Heating|||Essentials|||Shampoo,39.0,8.0,1,20.0,1,1125,2 weeks ago,t,30,60,90,365,1,28/12/2015,28/12/2015,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,2,1.0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
2819,8673979,Musical Oasis in Cap Hill,"I JUST LOVE this neighborhood! Cap Hill is full of life and there's always something to do. If you enjoy music i've left my guitar and vinyl record player for all to enjoy. I always have fresh flowers, and plenty of cute little air plants.","You'll find this space to be pleasant. It's fresh and clean. There's a lovely array of musical and nature notes throughout the home. I have the fridge stocked full of free goodies, and only the best toiletries for my guest. There's also roof access with a grill. Whip up some steaks in the kitchen ( located downstairs not in unit) and head to the roof where you can hang out and enjoy the skyline day or night!","I JUST LOVE this neighborhood! Cap Hill is full of life and there's always something to do. If you enjoy music i've left my guitar and vinyl record player for all to enjoy. I always have fresh flowers, and plenty of cute little air plants. You'll find this space to be pleasant. It's fresh and clean. There's a lovely array of musical and nature notes throughout the home. I have the fridge stocked full of free goodies, and only the best toiletries for my guest. There's also roof access with a grill. Whip up some steaks in the kitchen ( located downstairs not in unit) and head to the roof where you can hang out and enjoy the skyline day or night! You will have access to the entire studio, kitchen (downstairs) roof (upstairs) and laundry (downstairs)  I will be close and can help you with your needs. I'll help you get all settled in. I'll provide my cell number so that you can contact me with any questions. Located in Capital Hill this studio is full of life! Just a short walk from all the",Located in Capital Hill this studio is full of life! Just a short walk from all the action. Capitol Hill is known for its super fun lax atmosphere. Take a stroll down Broadway and never miss a beat! There's also a HUGE amount of parks for you to enjoy as well!,"There's always an Uber within 5 minutes of this location, and the bus line is three blocks away. You can also reach PLENTY of restaurants and bars on foot!",30667344,5/4/2015,within a few hours,100%,100%,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,"13th Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,98102,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,Internet|||Wireless Internet|||Air Conditioning|||Kitchen|||Heating|||Washer|||Dryer|||Smoke Detector|||First Aid Kit|||Essentials|||Shampoo,115.0,25.0,2,0.0,1,180,3 days ago,t,30,60,90,365,4,7/10/2015,20/10/2015,90.0,8.0,10.0,10.0,10.0,10.0,8.0,f,flexible,f,f,1,1.33,False,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True
2820,3404914,Emerald City Gem,"This centrally located space is in the heart of Capitol Hill. The building is filled with character and charm. You'll find cafe's, restaurants, bars, and much more just a stone's throw away. Close to bus lines too!",In our cozy home you will enjoy being in the middle of all that Capitol Hill has to offer. The building was built in the 1920's and has plenty of charm. We are also right above a used book store with lots of cats!,"This centrally located space is in the heart of Capitol Hill. The building is filled with character and charm. You'll find cafe's, restaurants, bars, and much more just a stone's throw away. Close to bus lines too! In our cozy home you will enjoy being in the middle of all that Capitol Hill has to offer. The building was built in the 1920's and has plenty of charm. We are also right above a used book store with lots of cats! Wi-Fi We will be out of town during your stay but we will be accessible by phone and our friend is just down the street if you have anything urgent that needs tending to. Anything you need is at your fingertips and just a hop, skip and a step away!  restaurants, grocery stores, parks, pharmacies, coffee shops, shopping, galleries, music venues, bars, night life, book stores, music stores, and so much more. Our home is in the middle of 8 routes easily accessible by walking.  If you're coming from the airport and don't want to pay about $50 bucks for a cab the whole ","Anything you need is at your fingertips and just a hop, skip and a step away!  restaurants, grocery stores, parks, pharmacies, coffee shops, shopping, galleries, music venues, bars, night life, book stores, music stores, and so much more.","Our home is in the middle of 8 routes easily accessible by walking.  If you're coming from the airport and don't want to pay about $50 bucks for a cab the whole way then I would suggest taking the Light Rail from the airport ($2.75, tickets purchased at machines in the station) to Westlake Station (the last stop) and taking a cab up the hill (about $5-$7) There is on-street parking that is first come, first serve. Parking is a challenge.",7507895,15/7/2013,within a few hours,100%,100%,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews']",f,"East Denny Way, Seattle, WA 98122, United States",Capitol Hill,Broadway,Capitol Hill,98122,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,TV|||Internet|||Wireless Internet|||Air Conditioning|||Kitchen|||Heating|||Smoke Detector|||Carbon Monoxide Detector|||Fire Extinguisher|||Essentials,100.0,25.0,2,0.0,3,1125,a week ago,t,0,0,0,212,0,7/10/2015,20/10/2015,90.0,8.0,10.0,10.0,10.0,10.0,8.0,f,strict,f,f,1,1.33,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True
2821,4782745,Lovely Vintage Apartment,"One-bedroom apt in the heart of Capitol Hill. Hardwood floors, fully-equipped kitchen, and lots of natural light. Footsteps from Capitol Hill's restaurants, bars, coffee shops, shopping, and public parks. 20min walk to downtown Seattle.","South-facing corner unit in the heart of Capitol Hill. All hardwood floors, great kitchen, clean and bright. Immediate access to everything Capitol Hill has to offer.","One-bedroom apt in the heart of Capitol Hill. Hardwood floors, fully-equipped kitchen, and lots of natural light. Footsteps from Capitol Hill's restaurants, bars, coffee shops, shopping, and public parks. 20min walk to downtown Seattle. South-facing corner unit in the heart of Capitol Hill. All hardwood floors, great kitchen, clean and bright. Immediate access to everything Capitol Hill has to offer. Full kitchen, 46-inch TV with cable and DVD player, wifi, amazing walkable neighborhood (within four blocks of coffee shops, restaurants, boutiques, parks, Sunday market), 20min walk to Pike Place Market and downtown Seattle, coin-operated washer/dryer in basement of building; large laundromat directly across the street. Lovely shared backyard for relaxing in the summer. I'm a friendly, helpful host, but I prefer to allow guests to have the space entirely to themselves. Happy to answer questions and make recommendations, but you likely won't see me during your visit. Best neighborhood in S","Best neighborhood in Seattle, hands down! There are amazing coffee shops, restaurants, bars, incredible bookstore, record store, bakeries, huge public parks, Sunday outdoor market, and so much more. It's a historic but quickly-growing neighborhood full of character and charm, and with plenty of modern businesses and amenities. The location is what I love most about this apartment, but the space is beautiful, too!","Walking is easiest, and you're within walking distance to so much that Seattle has to offer. Bus stations all around within a 5-block radius to take you anywhere in the city. Bikeshare station less than one block away. Access to cabs and Ubers is super-easy. Street parking is free with my guest pass if you have a car. In short, getting around is extremely easy. :)",24659319,9/12/2014,within a few hours,100%,100%,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,"12th Avenue, Seattle, WA 98122, United States",Capitol Hill,Broadway,Capitol Hill,98122,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,TV|||Cable TV|||Wireless Internet|||Kitchen|||Free Parking on Premises|||Heating|||Smoke Detector|||Essentials,175.0,90.0,1,0.0,1,1125,3 months ago,t,0,26,56,331,2,18/8/2015,23/8/2015,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,1,0.43,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True
2822,4848255,Private room near downtown Seattle,"My house is located in the Capitol Hill neighborhood close to downtown. The house has a beautiful view of lake Union from the living room. Your bed and bath rooms are located on the first floor, so you can enjoy ultimate privacy. I have no pet.",Beautiful view of lake union. Close to downtown. Close to Broadway with many fine restaurants and vibrant night clubs.,"My house is located in the Capitol Hill neighborhood close to downtown. The house has a beautiful view of lake Union from the living room. Your bed and bath rooms are located on the first floor, so you can enjoy ultimate privacy. I have no pet. Beautiful view of lake union. Close to downtown. Close to Broadway with many fine restaurants and vibrant night clubs. You will have total access to your private bedroom and bathroom on the first floor.  You can also use the living room and kitchen on the second floor, but no cooking please (light cooking is OK). Please feel free to use the fridge in the kitchen. The master bedroom on the third floor is for our use only. If you have a car, there's plenty of (free) street parking spots in front of my house. Feel free to ask me any question during your stay. I have a printer that you can use to print your boarding pass/ticket or anything. This neighborhood is famous for its restaurants, shops and night clubs. It's close to downtown and the South L","This neighborhood is famous for its restaurants, shops and night clubs. It's close to downtown and the South Lake Union neighborhood, which is where the Amazon and some other big companies are situated.","There is bus 25 stopping right in front of my house. This bus goes to downtown (about 10 minutes ride) in one direction and University of Washington in the other. On weekdays, this bus runs once every half an hour during rush hours and once every one hour during off-peak hours. It doesn't run on weekends, however. The last trip is around 6:30pm.  On weekends, however, you can walk downhill (3 minutes walk) to another bus stop, which has more buses going downtown and to other places.",24902894,16/12/2014,within an hour,100%,100%,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,"Lakeview Boulevard East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,98102,t,House,Private room,2,1.0,1.0,1.0,Real Bed,Internet|||Wireless Internet|||Air Conditioning|||Heating|||Family/Kid Friendly|||Washer|||Dryer|||Smoke Detector|||Carbon Monoxide Detector|||First Aid Kit|||Fire Extinguisher|||Essentials|||Shampoo,55.0,20.0,1,10.0,1,30,2 days ago,t,9,21,51,263,19,5/1/2015,2/1/2016,95.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,f,f,1,1.56,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
2823,2194715,Convenient Cap Hill Artist Loft ,"A cozy working artist's apartment in one of Seattle's hippest neighborhoods.  Walk or bus to great eateries, bars, downtown/pike place.  A gateway to the true Seattle experience of culture, art, food, accessibility and nearby coffee shops with wi-fi!","This is a unique glimpse of the true Seattle working artist space-- caution, there are paintings everywhere!  I have chosen to offer up my bedroom for those traveling through and experience a little bit of Seattle.  I will be sleeping at the home of my S/O during your stay, so you have plenty of privacy. Welcome!","A cozy working artist's apartment in one of Seattle's hippest neighborhoods.  Walk or bus to great eateries, bars, downtown/pike place.  A gateway to the true Seattle experience of culture, art, food, accessibility and nearby coffee shops with wi-fi! This is a unique glimpse of the true Seattle working artist space-- caution, there are paintings everywhere!  I have chosen to offer up my bedroom for those traveling through and experience a little bit of Seattle.  I will be sleeping at the home of my S/O during your stay, so you have plenty of privacy. Welcome! Mi casa es su casa-- feel free to use the shower/bath, kitchen for cooking, and fridge for keeping perishables.  I unfortunately DO NOT have wireless internet access and no parking--it's a free for all on the streets, but there is no time limit.   We can interact as little or as much as we see fit.  I'd be more than happy to give recommendations about the city over a nice cocktail or glass of wine. I tend to be busy, in and out a ","I love my neighborhood because if you are an active person, you can walk pretty much anywhere from the Pike and Pine corridor of bars and restaurants as well as the Broadway strip, Pike Place and the water front, the Key arena, Space needle and Volunteer Park  (these are all accessible by bus too).  The closest highlights within just a few blocks are The Saint, La Bete, karaoke at Crescent lounge, and your handy QFC grocery store. ","There is bus 25 stopping right in front of my house. This bus goes to downtown (about 10 minutes ride) in one direction and University of Washington in the other. On weekdays, this bus runs once every half an hour during rush hours and once every one hour during off-peak hours. It doesn't run on weekends, however. The last trip is around 6:30pm.  On weekends, however, you can walk downhill (3 minutes walk) to another bus stop, which has more buses going downtown and to other places.",11194155,11/1/2014,within an hour,100%,100%,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,"Bellevue Ave E, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,98102,f,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,Kitchen,82.0,8.0,0,0.0,1,4,2 weeks ago,t,0,5,35,310,50,3/2/2014,23/12/2015,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,flexible,f,f,1,2.14,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2824,13068,THE URBAN OASIS- Great Location!,"A cozy working artist's apartment in one of Seattle's hippest neighborhoods.  Walk or bus to great eateries, bars, downtown/pike place.  A gateway to the true Seattle experience of culture, art, food, accessibility and nearby coffee shops with wi-fi!","We call it ""The Oasis"" because its the last house on the block. You can not rent a full house and get closer to. - The Space Needle - Pike Place Market - Capitol Hill Pike/Pine Corridor of Bars and Restaurants - The Convention Center - The Universities and Colleges - Downtown Shopping You can walk to all of these amazing places in Seattle for your spacious, Craftsman-style house. We are in the epicenter of the hottest action in Seattle.... Capitol Hill.  There is plenty of privacy as well as comfort and offers easy access to  downtown, bus lines, and easy access to the most amazing nightlife in the city. What is included: - Ultra-fast high-speed wireless internet   - Super friendly and experienced hosts  - Steps away from the downtown core , cool music venues, restaurants and art galleries of  the most vibrant neighborhood in Seattle. - easy access to major highways and all major bus routes  - Gorgeous hardwood floors - All Cedar Hot Tub - Great community space to work, play, cook, or ","We call it ""The Oasis"" because its the last house on the block. You can not rent a full house and get closer to. - The Space Needle - Pike Place Market - Capitol Hill Pike/Pine Corridor of Bars and Restaurants - The Convention Center - The Universities and Colleges - Downtown Shopping You can walk to all of these amazing places in Seattle for your spacious, Craftsman-style house. We are in the epicenter of the hottest action in Seattle.... Capitol Hill.  There is plenty of privacy as well as comfort and offers easy access to  downtown, bus lines, and easy access to the most amazing nightlife in the city. What is included: - Ultra-fast high-speed wireless internet   - Super friendly and experienced hosts  - Steps away from the downtown core , cool music venues, restaurants and art galleries of  the most vibrant neighborhood in Seattle. - easy access to major highways and all major bus routes  - Gorgeous hardwood floors - All Cedar Hot Tub - Great community space to work, play, cook, or ","I love my neighborhood because if you are an active person, you can walk pretty much anywhere from the Pike and Pine corridor of bars and restaurants as well as the Broadway strip, Pike Place and the water front, the Key arena, Space needle and Volunteer Park  (these are all accessible by bus too).  The closest highlights within just a few blocks are The Saint, La Bete, karaoke at Crescent lounge, and your handy QFC grocery store. ","There is bus 25 stopping right in front of my house. This bus goes to downtown (about 10 minutes ride) in one direction and University of Washington in the other. On weekdays, this bus runs once every half an hour during rush hours and once every one hour during off-peak hours. It doesn't run on weekends, however. The last trip is around 6:30pm.  On weekends, however, you can walk downhill (3 minutes walk) to another bus stop, which has more buses going downtown and to other places.",50893,2/11/2009,within a few hours,100%,100%,f,Capitol Hill,10.0,10.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,"Bellevue Ave E, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,98102,t,House,Entire home/apt,10,2.0,3.0,5.0,Real Bed,TV|||Cable TV|||Internet|||Wireless Internet|||Air Conditioning|||Kitchen|||Pets Allowed|||Hot Tub|||Indoor Fireplace|||Heating|||Family/Kid Friendly|||Washer|||Dryer|||Smoke Detector|||Fire Extinguisher|||Essentials|||Shampoo,360.0,300.0,8,35.0,3,365,2 weeks ago,t,26,56,86,344,26,21/10/2012,15/12/2015,93.0,9.0,9.0,10.0,9.0,10.0,9.0,f,strict,t,t,9,0.67,False,False,False,True,True,False,False,True,True,True,True,True,False,True,False,False,False,True,True
